n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes
2,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," ```python\ngraph = {1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]}\n```","'1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,f665be43-c58b-4536-bc6b-471ea8b1fde2,2,6
2,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," ```python\ngraph = {1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]}\n```","'1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,f665be43-c58b-4536-bc6b-471ea8b1fde2,3,6
2,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,5aa5e317-4cfa-4b17-a5e3-6bcf863486b4,1,6
2,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,5aa5e317-4cfa-4b17-a5e3-6bcf863486b4,2,6
2,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,5aa5e317-4cfa-4b17-a5e3-6bcf863486b4,3,6
2,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,51f0df83-5464-42a6-bc73-33c5c31dcaf7,1,6
2,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,51f0df83-5464-42a6-bc73-33c5c31dcaf7,2,6
2,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,51f0df83-5464-42a6-bc73-33c5c31dcaf7,3,6
2,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," ```python\ngraph = {1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]}\n```","'1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,88d83214-832b-4da9-978b-a5ab25e59550,1,6
2,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," ```python\ngraph = {1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]}\n```","'1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,88d83214-832b-4da9-978b-a5ab25e59550,2,6
2,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," ```python\ngraph = {1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]}\n```","'1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,88d83214-832b-4da9-978b-a5ab25e59550,3,6
2,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,d21ded62-1254-40a3-ae80-f52cb45b02ac,1,6
2,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,d21ded62-1254-40a3-ae80-f52cb45b02ac,2,6
2,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,d21ded62-1254-40a3-ae80-f52cb45b02ac,3,6
2,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,b6c9fecd-4302-44b7-a923-53f267b7f72d,1,6
2,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,b6c9fecd-4302-44b7-a923-53f267b7f72d,2,6
2,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-32b1721b-cf46-49e3-8cc5-e03f6f07b070.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,b6c9fecd-4302-44b7-a923-53f267b7f72d,3,6
2,3,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," ```python\ngraph = {1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]}\n```","'1: [2], 2: [3, 5], 3: [4], 4: [5], 5: [6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,17dafef0-9798-4932-ba8a-d415ff476f7c,1,6
2,3,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," ```python\ngraph = {1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]}\n```","'1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,17dafef0-9798-4932-ba8a-d415ff476f7c,2,6
2,3,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," ```python\ngraph = {1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]}\n```","'1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,17dafef0-9798-4932-ba8a-d415ff476f7c,3,6
2,3,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,e842f4a4-e7bd-425f-93e0-88f44a187961,1,6
2,3,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,e842f4a4-e7bd-425f-93e0-88f44a187961,2,6
2,3,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," [1, 2, 5, 4, 6, 3]","'1, 2, 5, 4, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,e842f4a4-e7bd-425f-93e0-88f44a187961,3,6
2,3,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,11b36cf0-2f14-4098-82d4-bd39df4feb4e,1,6
2,3,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,11b36cf0-2f14-4098-82d4-bd39df4feb4e,2,6
2,3,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-026244ff-7f1b-4c18-8724-6c3544a74b5b.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 5, 3, 6, 4]",False,sans-serif,#fee4b3,1.0,11b36cf0-2f14-4098-82d4-bd39df4feb4e,3,6
3,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," ```python\ngraph = {1: [2], 2: [3], 3: [4, 5], 4: [6], 6: [5], 7: [4], 8: [7], 9: [8]}\n```","'1: [2], 2: [3], 3: [4, 5], 4: [6], 6: [5], 7: [4], 8: [7], 9: [8]'","{1: [2], 2: [3], 3: [4], 4: [5, 8], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}",False,sans-serif,#fee4b3,1.0,788e481e-d08f-47f2-96be-1269f61e75f8,1,9
3,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," ```python\ngraph = {1: [2], 2: [3], 3: [4, 5], 4: [6], 6: [5], 7: [4], 8: [7], 9: [8]}\n```","'1: [2], 2: [3], 3: [4, 5], 4: [6], 6: [5], 7: [4], 8: [7], 9: [8]'","{1: [2], 2: [3], 3: [4], 4: [5, 8], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}",False,sans-serif,#fee4b3,1.0,788e481e-d08f-47f2-96be-1269f61e75f8,2,9
3,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," ```python\ngraph = {1: [2], 2: [3], 3: [5], 4: [3], 5: [], 6: [5], 7: [4, 6], 8: [7], 9: [8]}\n```","'1: [2], 2: [3], 3: [5], 4: [3], 5: [], 6: [5], 7: [4, 6], 8: [7], 9: [8]'","{1: [2], 2: [3], 3: [4], 4: [5, 8], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}",False,sans-serif,#fee4b3,1.0,788e481e-d08f-47f2-96be-1269f61e75f8,3,9
3,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,38db13b1-41bd-4909-b8d4-a37dbfd42940,1,9
3,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,38db13b1-41bd-4909-b8d4-a37dbfd42940,2,9
3,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,38db13b1-41bd-4909-b8d4-a37dbfd42940,3,9
3,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 8, 6, 9, 7]",False,sans-serif,#fee4b3,1.0,1de14770-4ef3-4f05-801f-2ece02ad4113,1,9
3,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 8, 6, 9, 7]",False,sans-serif,#fee4b3,1.0,1de14770-4ef3-4f05-801f-2ece02ad4113,2,9
3,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-c6f070a3-e9e4-45ba-9786-faefa079db14.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 3, 4, 5, 8, 6, 9, 7]",False,sans-serif,#fee4b3,1.0,1de14770-4ef3-4f05-801f-2ece02ad4113,3,9
3,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," ```python\ngraph = {1: [2], 2: [3, 4], 3: [5], 4: [5, 6, 7], 5: [], 6: [], 7: [6], 8: [7], 9: [8]}\n```","'1: [2], 2: [3, 4], 3: [5], 4: [5, 6, 7], 5: [], 6: [], 7: [6], 8: [7], 9: [8]'","{1: [2], 2: [3], 3: [4], 4: [5, 8], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}",False,sans-serif,#fee4b3,1.0,f6b8128c-ecdc-4a11-87dd-84eff6a56e5e,1,9
3,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," ```python\ngraph = {1: [2], 2: [3], 3: [4, 5], 4: [6], 6: [5], 7: [4], 8: [7], 9: [8]}\n```","'1: [2], 2: [3], 3: [4, 5], 4: [6], 6: [5], 7: [4], 8: [7], 9: [8]'","{1: [2], 2: [3], 3: [4], 4: [5, 8], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}",False,sans-serif,#fee4b3,1.0,f6b8128c-ecdc-4a11-87dd-84eff6a56e5e,2,9
3,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," ```python\ngraph = {1: [2], 2: [3], 3: [4, 5], 4: [6], 7: [4, 6], 8: [7], 9: [8]}\n```","'1: [2], 2: [3], 3: [4, 5], 4: [6], 7: [4, 6], 8: [7], 9: [8]'","{1: [2], 2: [3], 3: [4], 4: [5, 8], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}",False,sans-serif,#fee4b3,1.0,f6b8128c-ecdc-4a11-87dd-84eff6a56e5e,3,9
3,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,4c88cf17-9240-44cc-85cf-cd3462c2a491,1,9
3,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,4c88cf17-9240-44cc-85cf-cd3462c2a491,2,9
3,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,4c88cf17-9240-44cc-85cf-cd3462c2a491,3,9
3,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 8, 6, 9, 7]",False,sans-serif,#fee4b3,1.0,e12db512-b953-4797-b044-facf4555b3bd,1,9
3,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 8, 6, 9, 7]",False,sans-serif,#fee4b3,1.0,e12db512-b953-4797-b044-facf4555b3bd,2,9
3,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-3d23d350-f1e0-49dd-85eb-5b37398d06f7.png," [1, 2, 3, 5, 6, 4, 7, 8, 9]","'1, 2, 3, 5, 6, 4, 7, 8, 9'","[1, 2, 3, 4, 5, 8, 6, 9, 7]",False,sans-serif,#fee4b3,1.0,e12db512-b953-4797-b044-facf4555b3bd,3,9
